,index,patient5,patient6,patient7
11415,TPM2,0.674929969657465,0.679136289892111,0.6845856715733726
11416,TLN1,5.935792195104624,5.935483457710292,5.935374362151783
11417,GBA2,2.929605827638395,2.922793730889315,2.913819002138652
11418,ARHGEF39,0.8503903480566464,0.8456562234200153,0.8403142866843527
11419,CCDC107,1.6212456995635147,1.6109680913799727,1.5990363271550234
11420,RMRP,0.2520353479506528,0.25873043607646834,0.2670407872527434
11421,CREB3,3.4812259359102984,3.520656641897408,3.568646952837041
11422,CA9,0.5834890570752639,0.6204968315299652,0.6673126856315176
11423,MIR6853,0.13977816385775182,0.1417148761891441,0.14411164139910052
11424,MIR6852,0.0,0.0,0.0
11425,MSMP,0.22405898968738527,0.22522351482348105,0.22655147117586438
11426,FAM221B,0.014123129335117501,0.013777236044090573,0.01335639886292637
11427,HINT2,4.202823740279037,4.192705275394016,4.179991840537972
11428,LINC00961,0.006976826515686396,0.007139287312409051,0.007336237472338148
11429,SPAG8,0.2086672110137325,0.20635285290250224,0.2033955042679543
11430,TMEM8B,2.4188932204852924,2.399845752777014,2.3756549322012837
11431,NPR2,0.4554176877792317,0.453699530442098,0.45111877956869917
11432,HRCT1,0.02006490661339165,0.021065444891373426,0.022305985104283728
11433,LINC00950,0.08884030718719109,0.08690023089774766,0.08460725716958002
11434,OR13J1,0.0024332084583251617,0.002322320874528026,0.0021895539250965097
11435,OR2S2,0.0004960111930284714,0.0005291938728971348,0.0005696819491602761
11436,CCIN,0.0,0.0,0.0
11437,GLIPR2,1.0898855568483359,1.0843358264126566,1.0774374468517165
11438,CLTA,8.33136629872465,8.368574384013094,8.41094804628096
11439,GNE,1.9206448906423448,1.8980877947316945,1.8700486983816293
11440,RNF38,1.6164652361501928,1.6356947081606437,1.6579111119373644
11441,MELK,0.07471004678524606,0.07731205628525946,0.08062164035994447
11442,MIR4475,0.0,0.0,0.0
11443,MIR4476,0.0,0.0,0.0
11444,MIR4540,0.0,0.0,0.0
11445,EBLN3,4.148068888034265,4.1496865725664325,4.1504938501526505
11446,ZBTB5,0.6547450322518195,0.6649138924178817,0.6773756420183432
11447,GRHPR,4.058132818216676,4.0816320639429575,4.111109310513922
11448,TOMM5,6.139562988631315,6.110936238374032,6.0759926399329816
11449,FBXO10,0.7229270430004381,0.7202197636819475,0.7163952478886393
11450,FRMPD1,0.05630628671041045,0.056659807723125545,0.05693120015069768
11451,TRMT10B,1.2517199359965772,1.2471729880720521,1.2413332877150078
11452,EXOSC3,1.6502149489269644,1.663128779219003,1.6787487849080929
11453,DCAF10,3.297823634964687,3.29484210069177,3.2905126575295904
11454,ALDH1B1,1.826912990378444,1.8638228245667317,1.910456188783211
11455,IGFBPL1,2.2908306319016907,2.214024356098074,2.1229210795853755
11456,ANKRD18A,0.6422752910344054,0.6363242549550091,0.629107273466766
11457,FAM201A,0.49790990030669185,0.4994562299702505,0.5014891032282935
11458,FAM95C,0.5394112644080798,0.53142463536821,0.5216984550577121
11459,FAM74A1,0.0,0.0,0.0
11460,SPATA31A1,0.0,0.0,0.0
11461,FAM74A3,0.00035004674782612607,0.0003841301256321854,0.0004256318294101852
11462,SPATA31A3,0.0,0.0,0.0
11463,ZNF658,0.15253412077417156,0.15240283103950775,0.15216987054887535
11464,SPATA31A7,0.0,0.0,0.0
11465,SPATA31A5,0.0,0.0,0.0
11466,FAM74A6,0.0,0.0,0.0
11467,GLIDR,0.3733663582575015,0.374454759356386,0.37548447950308855
11468,KGFLP2,0.3427315146076437,0.33801049572291936,0.3318317034784191
11469,FAM95B1,0.0,0.0,0.0
11470,GXYLT1P3,0.0,0.0,0.0
11471,FOXD4L4,0.0,0.0,0.0
11472,LOC286297,0.0,0.0,0.0
11473,LOC101928381,0.0,0.0,0.0
11474,LOC642929,0.0,0.0,0.0
11475,SPATA31A6,0.0,0.0,0.0
11476,LOC101927827,0.0011337877177399504,0.0011050446385468856,0.001069234865935963
11477,FAM27C,0.0,0.0,0.0
11478,FAM27A,0.0,0.0,0.0
11479,LOC102723709,0.0,0.0,0.0
11480,FAM27E2,0.0,0.0,0.0
11481,KGFLP1,0.0,0.0,0.0
11482,FAM74A4,0.0,0.0,0.0
11483,PTGER4P2-CDK2AP2P2,0.03691243707934005,0.03572268370210692,0.03426446358917488
11484,LINC01410,0.14354033131322513,0.13990161124615727,0.13527205580823495
11485,LOC403323,0.29240578994300653,0.2909970477300418,0.28920391792836575
11486,AQP7P1,0.008253662509837917,0.00822418897725803,0.008180333503181845
11487,FAM27B,0.0,0.0,0.0
11488,FAM27E3,0.01934095063084483,0.019098845761724246,0.018767534908483784
11489,ANKRD20A1,0.0,0.0,0.0
11490,LOC642236,0.27198266055197406,0.2697821921242981,0.2670394889376609
11491,LOC100132352,0.23612320173005913,0.23517262380914594,0.23389746414136825
11492,LOC440896,0.0015977974496865365,0.0016145268652475687,0.0016344663840742843
11493,PGM5P2,0.04789707176654963,0.04676004596033154,0.04533357374190193
11494,FOXD4L6,0.0006355993896410985,0.0005609347833934503,0.00047668143904076377
11495,CBWD5,0.0,0.0,0.0
11496,ANKRD20A4,0.060911733013934245,0.059113996179543174,0.0569615724249478
11497,LOC100133920,0.0,0.0,0.0
11498,FOXD4L5,0.0026330698771628324,0.00255313516123122,0.002452176849996849
11499,FOXD4L3,0.00045146601976948323,0.00043657374788771226,0.0004191727248058253
11500,PGM5-AS1,0.0,0.0,0.0
11501,TMEM252,0.0011250717804163098,0.001219668539769858,0.0013370049699992538
11502,LOC101927015,0.0,0.0,0.0
11503,FAM122A,2.0789070641981087,2.082152313588597,2.085454087976029
11504,PRKACG,0.016142505667316013,0.016120937685028598,0.016089358695290146
11505,LOC101927069,0.034938532250675766,0.0366546090428105,0.03880772394448751
11506,BANCR,0.002850693661874215,0.0029601866097778437,0.003099449470691375
11507,C9orf135-AS1,0.0008601488437681649,0.0008789357122079926,0.0009031685294353834
11508,SMC5-AS1,0.21377450317622043,0.21125639382669334,0.20830934249487318
11509,MAMDC2-AS1,0.05996785713032883,0.05916531514102477,0.058165527872547286
11510,MIR204,0.0,0.0,0.0
11511,ABHD17B,1.1810117160265532,1.2015842069596816,1.2258829722382838
11512,C9orf57,0.0,0.0,0.0
11513,LOC100507540,0.27733353896749136,0.26915957745805463,0.2595218473660527
11514,LOC101927258,0.0656663024422135,0.06433688864300434,0.06277776691820287
11515,ALDH1A1,20.86534006389867,20.360135654218656,19.753396150149815
11516,ANXA1,1.1207044211489365,1.1923263416276861,1.279865248616051
11517,LOC101927358,0.0006734697212539616,0.0006514784160777097,0.0006254492366522441
11518,C9orf40,0.6355368755867017,0.6326012883703438,0.6288483339059244
11519,NMRK1,2.7621566213099435,2.7551728223070118,2.7458221183673595
11520,C9orf41,0.6725985942815975,0.6814700804620518,0.6922326829069756
11521,RFK,4.59349618092529,4.588421751507841,4.580279117676737
11522,RPSAP9,0.07269599425960546,0.07249154306168742,0.07216349625137936
11523,GCNT1,2.849868180954668,2.7644955632726,2.6606787502080897
11524,PCA3,0.004284177403817664,0.004222662155456436,0.004139453253932975
11525,FOXB2,0.0008792866508449158,0.0008839689304921453,0.0008914978469327044
11526,VPS13A-AS1,0.021119246530184564,0.02086268439693094,0.02053994273995761
11527,PSAT1,1.2482368879481582,1.283597850693371,1.326281570155433
11528,LOC101927450,0.018984797269039098,0.018410092949398407,0.017718539418243612
11529,LOC101927502,0.01834704872354824,0.01837277599927688,0.018338145919733578
11530,SPATA31D5P,0.0,0.0,0.0
11531,SPATA31D4,0.0,0.0,0.0
11532,SPATA31D3,0.0,0.0,0.0
11533,SPATA31D1,0.0013255362222485555,0.001351075561357087,0.0013795615793436586
11534,RASEF,1.0788006074907377,1.1555385867570604,1.2506938333356
11535,UBQLN1,6.758703854979956,6.741680092692415,6.718888545638335
11536,C9orf64,1.6700113463481745,1.679788519499407,1.6913345667712099
11537,HNRNPK,6.183961934534236,6.237159392098602,6.3007034203783405
11538,MIR7-1,0.012714449317744419,0.012746838995942441,0.01277709973151751
11539,RMI1,0.9750475599579672,0.980442459390813,0.9869902227956973
11540,LOC101927575,0.003490088589019026,0.003430385400220551,0.003363535088795906
11541,LOC389765,0.3687021332314792,0.3635188747237612,0.35709744514348674
11542,GOLM1,4.619775323335569,4.735435443753464,4.877271434019895
11543,LOC101927623,0.0076806140726786995,0.007541762461650625,0.007373294172999077
11544,ZCCHC6,1.9690600116145316,1.9909473295552436,2.0182477247930346
11545,ISCA1,2.523664264881522,2.538445513400623,2.5552728344151228
11546,GAS1,0.09316117721248834,0.09845961631404361,0.10498709617686057
11547,LOC100506834,0.027835159964243402,0.028859924654968516,0.03013288079838239
11548,LOC494127,0.20732333260113023,0.21030674627989204,0.21391726845792253
11549,C9orf170,0.0011578104047095738,0.0012698524142289223,0.0014114199867250926
11550,CTSL3P,0.0011377594775760572,0.0011121879882485459,0.0010830743034113833
11551,CTSL,6.761304590401843,6.737443270433192,6.707414979863154
11552,SPATA31C1,0.0,0.0,0.0
11553,LOC392364,0.0006671420957410365,0.0006355749692002261,0.0005979499500255869
11554,SPATA31E1,0.0006967118600874906,0.0006620979638127314,0.0006208131615012763
11555,CTSLP8,0.002574599179171981,0.0025236967359676074,0.002463875326351716
11556,CDK20,1.4719501003033995,1.46554699570012,1.457594868753804
11557,SPATA31C2,0.0,0.0,0.0
11558,SPIN1,4.039514136028493,4.042214620427452,4.043726960436822
11559,NXNL2,0.018322331022667393,0.019491091668379895,0.020932026407045348
11560,LOC286238,0.0,0.0,0.0
11561,MIR4289,0.0,0.0,0.0
11562,C9orf47,0.00991717439272059,0.010534480281437423,0.011298994890571967
11563,CKS2,0.7552098315834689,0.7647268580130331,0.776822702940156
11564,SECISBP2,3.636833478754616,3.634142734629326,3.6301194043189504
11565,MIR3153,0.0,0.0,0.0
11566,GADD45G,2.393593327131124,2.332904879055989,2.2601333646468613
11567,MIR4290,0.0,0.0,0.0
11568,LOC101927847,0.0,0.0,0.0
11569,DIRAS2,0.6897426447300596,0.6827055383307151,0.6738597929777873
11570,LOC100129316,0.019234855853526005,0.01889958816451638,0.018458555902451164
11571,NFIL3,0.8484795736980207,0.8619509592771335,0.8786002234983665
11572,MIR3910-1,0.0,0.0,0.0
11573,MIR3910-2,0.0,0.0,0.0
11574,SPTLC1,3.785936869729362,3.8065662726641785,3.8308367850024334
11575,LINC00475,0.11329739967664336,0.11056049534525414,0.10707503184518927
11576,SNORA84,0.030004125865969854,0.029305831647600318,0.02844592687806582
11577,NOL8,1.9001408100269188,1.9021935553864882,1.9043626629095511
11578,MIR3651,0.003589282636464818,0.003477751077862707,0.0033421867961413165
11579,OMD,0.035492953529917846,0.034868200905608285,0.0341333538684669
11580,ASPN,0.07581820831959038,0.0766650393231487,0.07763208794073091
11581,MIR4670,0.0,0.0,0.0
11582,LOC100128361,0.050079265805111954,0.05138451248240652,0.05295170998165222
11583,BICD2,1.367002645442258,1.3885924069498075,1.4148440275375955
11584,ZNF484,0.6020899883358253,0.600764992780778,0.5989954867485336
11585,ANKRD19P,0.8809219826056177,0.8896816837702856,0.9003167612668617
11586,LOC642943,0.0008878919606561807,0.000950760713668058,0.001027992352666548
11587,FGD3,0.3348163877583471,0.3566459755803518,0.3833700415649291
11588,LOC101927954,0.01315316325458159,0.013993780885737727,0.015039512999742813
11589,NINJ1,2.4106657542085905,2.5038560941994072,2.617950825450492
11590,SUSD3,0.026672215100996103,0.028426357537686128,0.030590620565571797
11591,C9orf89,1.9852873990117148,2.0211565127266575,2.0650764292594466
11592,C9orf129,0.0,0.0,0.0
11593,FAM120A,4.084502674600922,4.070963893656515,4.053783563093045
11594,FAM120AOS,2.930851792743813,2.945421683882966,2.961721784882066
11595,PHF2,1.557047660827871,1.5415014441325021,1.5222837575330135
11596,MIR4291,0.0,0.0,0.0
11597,BARX1,0.01795786970063776,0.018549245852714117,0.01923674830255548
11598,MIRLET7D,0.02681238202990185,0.027194608895449064,0.027637664244513287
11599,MIRLET7DHG,0.22049336768015834,0.22497652073663826,0.23053945514191704
11600,MIRLET7F1,0.013503844095780216,0.013907108080024537,0.014409289193487959
11601,MIRLET7A1,0.004937839188145914,0.0049531089838237025,0.004947511786370402
11602,ZNF169,0.13664001802931686,0.1390724115682755,0.1421784003508294
11603,LOC100132077,0.025680432871043813,0.025674589445681583,0.025663827318430366
11604,NUTM2F,0.0,0.0,0.0
11605,HIATL1,2.1703357908031955,2.197496042826542,2.230248312292183
11606,FBP2,0.013662627280962342,0.014312145339501777,0.015142967703073797
11607,LOC101928099,0.045701407640423956,0.04673147276875917,0.04803518167008326
11608,MIR2278,0.0,0.0,0.0
11609,MIR24-1,0.0,0.0,0.0
11610,MIR3074,0.016257520222501314,0.016507883409920054,0.016810648445414657
11611,MIR27B,0.05131357243833635,0.05175796598689013,0.05230227961599323
11612,MIR6081,0.0014148302335931508,0.001374450513236199,0.0013216974775999955
11613,MIR23B,0.011612908341574413,0.011935228084663537,0.012333107934618812
11614,PTCH1,0.8037335675639146,0.8029647723052286,0.8013099473913626
11615,LOC100507346,0.03401568235938796,0.03384105568073733,0.033566417872283816
11616,LINC00476,0.9969880786374326,0.9811116615025831,0.9613271325084126
11617,LINC00092,0.026465361045628424,0.02684527712574097,0.027321680175716106
11618,LOC158434,0.013534328073694427,0.014286884165992135,0.015217427633503477
11619,HSD17B3,0.07493700240201254,0.07358146339113292,0.07198484128179171
11620,ZNF367,0.1246186918503707,0.12581130728555076,0.12735750674373428
11621,AAED1,1.8769990749588894,1.8578143305621448,1.8344755230068128
11622,LOC441455,0.2839129686979303,0.28650313304941266,0.2895480426950343
11623,ZNF510,0.7065611100268178,0.7069924446683787,0.7069851649103913
11624,NUTM2G,0.043172285595349545,0.042665501950912475,0.042037903514566315
11625,LOC441454,0.014233427278941986,0.014315271878590866,0.014420363939172313
11626,LOC100132781,0.050102472206814075,0.049202384839312205,0.0480988097795178
11627,CTSV,0.34892134124981167,0.36164820404998144,0.37660680668124374
11628,GAS2L1P2,0.0,0.0,0.0
11629,TDRD7,1.1116440077882694,1.1170813702027913,1.123642003366365
11630,LOC286359,0.0,0.0,0.0
11631,TSTD2,1.2210823165043547,1.2232566545968624,1.225294189629213
11632,XPA,2.351642074378704,2.3438473978690535,2.3334105446194426
11633,FOXE1,0.04474163090738309,0.04482737381391245,0.044766470586491455
11634,HEMGN,0.004689763777525805,0.0046868724897026585,0.004663977316480517
11635,ANP32B,4.238284497696378,4.227856095724677,4.214523277999694
11636,C9orf156,1.3312396343380293,1.3384750556715386,1.3463931511667382
11637,NANS,2.722597615377575,2.7424713894933737,2.766399132931693
11638,TRIM14,1.072353302352002,1.0736843888509073,1.075357835595716
11639,TBC1D2,0.4911177501190553,0.49409088454866956,0.49753282038997343
11640,MIR6854,0.0,0.0,0.0
11641,ANKS6,0.7588245133983795,0.769357172162062,0.7825063010943427
11642,TGFBR1,1.3092223155656677,1.3403203446974512,1.3774348524481166
11643,ALG2,3.822665410538374,3.8491670994389886,3.879195924081636
11644,SEC61B,6.6111939602602625,6.589802630335687,6.5650847533383265
11645,NAMA,0.019677173518056975,0.019175386092544613,0.01852305295583661
11646,NR4A3,0.19749734980635578,0.19219389892679606,0.18593283720380008
11647,STX17,3.069263797830198,3.0682274626508796,3.0669998616240983
11648,LOC441461,0.26567640588603453,0.2657035486466209,0.26548056081854404
11649,TEX10,1.3347561819534903,1.3495908736234967,1.367145535179304
11650,MSANTD3,1.1637069940050009,1.1785609049415264,1.19652806817225
11651,MURC,0.02278937779300425,0.02348366635373557,0.02434264381271721
11652,ALDOB,1.2662215033155737,1.34845054863642,1.4530311142540726
11653,BAAT,0.5340274913046511,0.5710623929499151,0.6165046529292657
11654,MRPL50,3.142731713940295,3.158775165313724,3.1772444660626937
11655,ZNF189,1.5702195339527778,1.5764532313280468,1.5838200607973723
11656,TMEM246,3.537533639428534,3.5277225857950576,3.5143814713376713
11657,RNF20,3.0363170312329117,3.0344140913054716,3.0308767787446698
11658,LOC101928470,0.24355473139768793,0.24047399983960063,0.2364825754554985
11659,PPP3R2,0.02868581655392724,0.026909283908626323,0.024832765261326727
11660,LOC101928523,0.002395037522109994,0.0022949534601850387,0.002175620267619842
11661,SMC2,1.9240661418982636,1.9092155839593146,1.8920013554782824
11662,LOC101928550,0.03957736553868034,0.038105737349454626,0.036353783790524605
11663,OR13F1,0.003009144845243585,0.0029112724461716126,0.0027981440704798947
11664,OR13C8,0.0022890144412687535,0.0023162242095726374,0.002350718544397834
11665,OR13C3,0.0013201869582367192,0.0013447073652311135,0.0013693195938919856
11666,OR13C4,0.0,0.0,0.0
11667,OR13D1,0.0006050401392413255,0.0005787894685904529,0.0005475075859094253
11668,OR13C5,0.005761757028277211,0.005550281383852254,0.005303645833275059
11669,OR13C2,0.0025916832076964807,0.002559738506860262,0.0025219085900866356
11670,OR13C9,0.0,0.0,0.0
11671,NIPSNAP3A,4.002493432664477,3.9718494306227794,3.9338882062294918
11672,NIPSNAP3B,0.5016654930388074,0.49483086272391236,0.48611494623046525
11673,LOC286367,0.2965983103333073,0.2914896932196519,0.28493128968676507
11674,TAL2,0.016125430863809187,0.016105477235565914,0.016085021159155527
11675,LOC100996590,0.0,0.0,0.0
11676,MIR8081,0.0,0.0,0.0
11677,RAD23B,2.628616388431175,2.6223830265551813,2.6145644039233487
11678,LOC101928720,0.0002353158629604271,0.00025461911336713836,0.000278124215223475
11679,KLF4,0.30530272158295224,0.3221575604990788,0.3431119420034386
11680,ACTL7B,0.0017994594641844676,0.0018636961833383347,0.0019399850833869258
11681,ACTL7A,0.0007363884123918595,0.0007324598125583313,0.0007248982901742035
11682,CTNNAL1,2.181659004695783,2.2080913747778106,2.2414644986473964
11683,FAM206A,1.3732103169800312,1.3920530522398626,1.4150342765738944
11684,MIR32,0.004832512783314679,0.004929058859391923,0.005048244323636805
11685,FRRS1L,0.5493624944318634,0.5320666495711345,0.5110633179930494
11686,C9orf152,0.4969821490650113,0.5273317544753697,0.5646656219934185
11687,TXNDC8,0.0,0.0,0.0
11688,TXN,6.769499504360471,6.802684782945047,6.844725791331269
11689,OR2K2,0.0,0.0,0.0
11690,MIR7702,0.0,0.0,0.0
11691,PTGR1,3.3395474112633345,3.3753996597990894,3.4195618080246994
11692,LRRC37A5P,0.0,0.0,0.0
11693,DNAJC25,1.2725962605897618,1.2810154246612668,1.2911497650445263
11694,MIR4668,0.060217055005399825,0.06320485540469886,0.06684467328677482
11695,SLC46A2,0.026418489170612878,0.026220443823944454,0.02598416613665185
11696,ZNF883,0.5596678848867905,0.5773214661014057,0.5983726981281375
11697,ZFP37,0.49527994010842347,0.4960842084240604,0.49650905191634137
11698,SLC31A2,0.8809849921805953,0.9032410136470904,0.930547432728979
11699,FKBP15,1.625941295447286,1.6359169322189662,1.6478820068810773
11700,FAM225A,0.002784489969540867,0.002910413103926419,0.0030620185861910966
11701,RNF183,0.05951120904271475,0.060338516573565856,0.06117581604788489
11702,CDC26,1.0528891299770793,1.0502685713493347,1.047126069174164
11703,PRPF4,1.779487575933583,1.7861993793708855,1.7941195256350428
11704,WDR31,0.4582273811670188,0.45907963857738737,0.4597011726649052
11705,C9orf43,0.13341551639321292,0.13313203366804424,0.13275320917742878
11706,POLE3,2.4840675694703926,2.5038443114829496,2.528211037348365
11707,HDHD3,3.3032418767973906,3.3683510823475373,3.4486805671521377
11708,ALAD,2.39994472367988,2.443953170422608,2.4985410811263047
11709,AMBP,3.4525939579254157,3.6290870482693514,3.847953045818367
11710,KIF12,4.170758407573269,4.096090621955976,4.008067600122341
11711,MIR455,0.0006662475342871897,0.0006184340058503908,0.0005643139833900098
11712,ORM1,0.033061376372591565,0.035412504599140464,0.038311184642007556
11713,ORM2,0.005073458236198236,0.005408667736980353,0.005823933200510234
11714,AKNA,0.24066875173823918,0.24857792884999236,0.2584612178913875
11715,ATP6V1G1,10.81377825794628,10.732081000930743,10.629822741865585
11716,C9orf91,0.8056373594388103,0.8093553964278198,0.8133361907626769
11717,TNFSF15,0.32443021940190286,0.34640957824549734,0.3734430152431139
11718,TNFSF8,0.0034948777213731717,0.003523294330442461,0.003539401803517549
11719,LOC101928748,0.0,0.0,0.0
11720,LOC101928775,0.0,0.0,0.0
11721,LINC00474,0.0,0.0,0.0
11722,PAPPA-AS1,0.0,0.0,0.0
11723,TRIM32,1.2727756580387655,1.2987530947841335,1.33013780493325
11724,SNORA70C,0.0,0.0,0.0
11725,LOC101928797,0.001430071565780475,0.0015280502960556212,0.0016545995059393576
11726,TLR4,0.039182968293923155,0.04082981253165219,0.042832855178785864
11727,MIR147A,0.0005677137356045285,0.0006148524899233324,0.0006753360579422163
11728,FBXW2,2.436205742535021,2.45886301951976,2.486194836022885
11729,LOC100288842,0.09714352012091315,0.09762083346114567,0.09806564051707727
11730,TRAF1,0.27839259062333555,0.2856489764695775,0.2946438047549938
11731,PHF19,0.4055287140190576,0.40299267114217513,0.40011563526813704
11732,PSMD5-AS1,1.467985830963734,1.441514721510937,1.4094227429021478
11733,RAB14,6.42041201148762,6.415209550531525,6.407103402001725
11734,GSN,6.895554894065281,7.0763472117236645,7.28748357429328
11735,GSN-AS1,0.26658280601456297,0.2783616290260144,0.2926587858527842
11736,MIR4478,0.0,0.0,0.0
11737,MORN5,0.052327741797006756,0.05220749731819318,0.05195848455853938
11738,LHX6,0.006282886573367576,0.006446718581060312,0.006646754040662813
11739,RBM18,2.168955855057417,2.1813813737156273,2.1958171485205176
11740,PTGS1,0.1527343596778619,0.16070308884205192,0.17034416218320234
11741,OR1N1,0.0005434301879896892,0.0005432217008603537,0.0005397919784311684
11742,OR1J2,0.003131278887688054,0.0029305959873145073,0.0026987322282890076
11743,OR1J4,0.0,0.0,0.0
11744,OR1J1,0.0010697855041642802,0.0010696525577450309,0.001071900168876817
11745,OR1Q1,0.0010371453527013503,0.0010604030858198733,0.0010926945370899922
11746,OR1L1,0.0,0.0,0.0
11747,OR1N2,0.0009506305259711832,0.0009238357325082629,0.0008857128173096098
11748,OR1L8,0.0,0.0,0.0
11749,OR1B1,0.0,0.0,0.0
11750,OR1K1,0.001297648747544026,0.0013858290928846356,0.0014931559469570307
11751,OR1L6,0.0017591607986868303,0.0017746756427060805,0.0017837613595489755
11752,OR1L4,0.008199754530016866,0.00818042203300016,0.008125637419711035
11753,OR1L3,0.0,0.0,0.0
11754,OR5C1,0.004189648033764108,0.0040932057387891695,0.003971383489374861
11755,ZBTB6,0.8147594865096658,0.8184416782331717,0.8223959210604233
11756,PDCL,1.8701774226788819,1.883891394806399,1.9001033914903145
11757,RC3H2,1.7685929627699497,1.778112315055903,1.788754733577384
11758,ZBTB26,0.3203041086225387,0.323387759284521,0.3268849601092883
11759,SNORD90,0.011573444064126207,0.0111675816703261,0.010662696337406824
11760,GPR21,0.006893661013414545,0.006957951543707074,0.007002035750225399
11761,MIR600HG,0.1974642467309656,0.19624675992259072,0.1948454120795564
11762,MIR600,0.0,0.0,0.0
11763,MIR601,0.0006638525163477788,0.0006574078791412593,0.0006435874124482683
11764,CRB2,0.0053956213106036936,0.005452247982416224,0.005514944633843543
11765,MIR7150,0.0023761382418198,0.00220904849138321,0.0020191403360951604
11766,LHX2,0.00018576970406240196,0.00020316737234312915,0.00022472853677357534
11767,NEK6,0.9555001409173838,1.0229770961603395,1.1067591626409177
11768,LOC100129034,0.8178892086971571,0.8476104019063695,0.8844452292730763
11769,NR5A1,0.00822672044263884,0.008212555027860396,0.008200510337956227
11770,MIR181A2,0.0037374740881079916,0.0038112006133736455,0.003895511595006473
11771,MIR181B2,0.0040232506406046534,0.0042599004144004094,0.004547024110301008
11772,MIR181A2HG,0.08175376765603251,0.08587174013442178,0.09097365268871682
11773,WDR38,0.004956488491290188,0.005181347980121294,0.0054601683901919435
11774,OLFML2A,0.04824621483288839,0.0508467911918896,0.054027352156958676
11775,ARPC5L,3.434812546393985,3.4537458883719077,3.476525104633612
11776,RPL35,6.260175558837434,6.269366530797627,6.2821248385408905
11777,RABEPK,1.5158476676720343,1.5129044135787446,1.5093009448341377
11778,HSPA5,9.961748384441892,9.990626351994983,10.026500444246746
11779,LOC51145,0.0007382725855289842,0.000711170828978207,0.0006790443441912411
11780,LOC101929116,0.0,0.0,0.0
11781,NRON,0.003569738811958531,0.0034594573218002804,0.003329345840947483
11782,LMX1B,0.02699049155186819,0.028467585869043608,0.030291040306810076
11783,ZBTB43,2.0786875281428894,2.104730400958801,2.1362448469060333
11784,ANGPTL2,0.5021552430147807,0.5136723148673479,0.5263874846626634
11785,ZNF79,0.5759559321745097,0.5762162086323762,0.5763064231014133
11786,SNORA65,0.02495500427218803,0.024857637294053915,0.024710093475354862
11787,LRSAM1,1.954044408500951,1.9511003865384173,1.9474457500504556
11788,RPL12,5.004430551271493,5.016590730096893,5.031438023879029
11789,SLC2A8,1.334213622242269,1.3389516748997234,1.345512742577657
11790,SH2D3C,0.6938694034685391,0.684896374129759,0.6727691937959863
11791,TOR2A,1.9007044667444835,1.892425961645728,1.8828258236474988
11792,TTC16,0.0054928681217265235,0.0056819931696772295,0.005912877115086237
11793,MIR3911,0.2765393529027206,0.26982942099537505,0.2614611256783701
11794,C9orf117,0.24048302002020314,0.23925449119007758,0.23775485778863895
11795,PTRH1,1.4533332832250374,1.4530701698743123,1.4537007362015002
11796,FPGS,3.0604349342596198,3.0954876204961037,3.1399067932666984
11797,AK1,4.550142093930724,4.535531768718858,4.519257962546001
11798,MIR4672,0.0,0.0,0.0
11799,ENG,0.6252088268721012,0.6523433688856687,0.6853288664013849
11800,ST6GALNAC6,2.326392664181418,2.3313349205837732,2.3375455994668903
11801,MIR2861,0.013423630975293479,0.013609988845583246,0.01384265036205771
11802,CDK9,2.6361614481198483,2.652110376117228,2.6715110639932114
11803,MIR3960,0.005916924089727864,0.005989515074078486,0.006080598156302193
11804,PIP5KL1,0.1773778447471346,0.17483674355073842,0.17184384038538836
11805,DPM2,4.493243446952293,4.462307190080405,4.425212498058974
11806,FAM102A,6.344081537190231,6.3914346527099095,6.447868623799814
11807,SLC25A25,1.346342630291029,1.3464393708642313,1.3465275158890049
11808,PTGES2,4.331600249770233,4.336122750653342,4.341401429485394
11809,NAIF1,0.5775722276054331,0.5796407143188204,0.5822422846193406
11810,LCN2,7.944332047709866,8.490719350919607,9.169872286515028
11811,C9orf16,5.315309083008895,5.2669200057775045,5.210269003800434
11812,PTGES2-AS1,0.1304673075710451,0.12759058026601705,0.12417310446795056
11813,LOC100289019,0.6971455869232981,0.6902993756539386,0.6822963923939689
11814,MIR199B,0.0,0.0,0.0
11815,GOLGA2,4.329231061701824,4.2770165961184,4.213281566029504
11816,SWI5,2.3494434830475313,2.329683478999203,2.305301680686089
11817,DNM1,2.6328572252967724,2.5653605301399165,2.4823606639405846
11818,MIR3154,0.0,0.0,0.0
11819,URM1,3.0457772818268,3.0641406883899305,3.0868557682274256
11820,COQ4,3.132491529403499,3.142011623125574,3.1533982789634454
11821,MIR219B,0.0,0.0,0.0
11822,SLC27A4,1.417280801101623,1.4237714852624521,1.432047660447632
11823,CERCAM,3.1915426519008454,3.1277639513539524,3.0525238733674507
11824,MIR219A2,0.0,0.0,0.0
11825,ODF2,1.3525772526579838,1.3551917488040657,1.3584814271591608
11826,GLE1,2.391575139556601,2.398052350547605,2.4051039979436992
11827,SET,6.079543383237151,6.075163827061359,6.0685744577847345
11828,WDR34,4.033349222225913,4.034201533803075,4.0341645856892825
11829,C9orf114,1.7177154033334163,1.7209884297665456,1.7247554601973323
11830,ZDHHC12,2.8685246793097665,2.8848882518391923,2.9064823818721304
11831,TBC1D13,1.931007236202892,1.934378639062909,1.9380739524730977
11832,ENDOG,0.9546814976975245,0.9685013939662142,0.985298714495296
11833,ZER1,2.2680035828318954,2.2701163972486356,2.2718561308686196
