,index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
395,patient7_L1,9.632495,-4.691199,-0.27216992,-0.5757491,-1.2075748,-1.0217419,0.28478736,-0.32953846,-0.00035921717,0.053043865,-0.0025443546,-0.011926141,-0.061786365,0.0033963313,0.045343697,-0.22818136,-0.12607938,-0.076936565,-0.07521861,0.058590893,0.070933565,0.08933282,0.013572293,-0.06252469,-0.014477014,-0.008088647,0.019282361,0.016317723,0.008917535,-0.00048445695,0.0017289676,-0.011743726,-0.0031354877,0.0024452726,-0.01648089,-0.0018385756,0.013623191,-0.006778553,-0.0029308186,-0.0012963538,0.0055674966,0.002721251,0.0067407982,0.0026783943,0.00081556296,0.00034900595,-0.00053215935,0.002778869,-0.0019039166,-0.0027645843
396,patient7_L13,9.6644945,-4.6675596,-0.24714369,-0.5585363,-1.2357919,-1.0394258,0.39946717,-0.3984577,-0.04275513,0.018048104,-0.02974078,0.053933013,0.2745484,0.14973226,-0.056786872,-0.18600872,0.019474436,-0.13181272,-0.13701825,0.07828764,0.051106695,0.1220421,0.024743302,-0.042414226,0.007141325,-0.0224004,0.012918482,0.028316705,-0.032694116,-0.018759519,0.008987491,0.023895988,-0.022539515,-0.02558648,0.053118385,-0.0333085,-0.03269357,-0.0006327307,-0.0011089182,0.005918491,0.00938815,0.0021578579,-0.019744221,-0.008572283,3.6151963e-05,0.0035917773,0.0046532685,0.0011885742,-0.004388248,0.0027787788
397,patient7_L14,3.3338275,10.011443,-1.1763372,-1.4203051,0.53577936,0.08829647,0.11634104,0.09012063,-0.112315506,-0.21586765,-0.24457306,0.5118246,-0.19303222,0.0916279,-0.15625568,0.12636904,-0.08831736,-0.048667014,-0.08205832,0.030518634,0.0060628504,0.006359058,-0.0044882004,0.0052412003,0.011730605,-0.02485574,-0.05416188,0.018172763,-0.037354037,-0.017471243,0.0006873676,-0.0024636234,0.003918618,0.010046843,-0.01714022,0.013279034,-0.010363342,-0.011559491,-0.0072993473,0.004789273,0.007991217,0.00017771307,0.005323448,-0.001094951,-0.002753575,-0.0063679134,0.004243716,0.002357462,6.0195383e-05,-0.0020072437
398,patient7_L15,-8.679026,-1.9942201,-0.2953546,-0.13675573,0.022403007,-0.0032635669,0.03702784,0.029734785,-0.2768541,0.15358226,-0.035114296,0.047504593,0.091804415,-0.2105833,-0.12864546,0.006804188,-0.03814268,-0.02101346,-0.0014941196,-0.020449605,0.0003663224,0.005612188,0.03462681,0.03026704,-0.039923973,-0.0075680683,0.0063897725,0.0005868259,-0.0041103964,0.044215564,0.006127148,-0.0036922286,-0.010477333,0.003763512,0.003782695,0.001732471,0.007699052,0.004623967,-0.005584816,-0.0030997365,-0.0029855554,-0.0061375625,-0.002528973,-0.010049736,-0.0017742063,-0.0035139404,-0.0037300591,-0.0020567381,0.0058108117,-0.0068276925
399,patient7_L16,9.6226845,-4.7512145,-0.24829534,-0.48049688,-1.1020743,-0.69306564,0.11591144,-0.25100377,0.044475745,0.08075688,0.045401227,-0.06574607,-0.27110186,-0.11380554,0.057126805,-0.03811293,-0.11120887,-0.0043157698,0.008228057,-0.0020283435,-0.015913649,0.010528067,0.04462198,0.0039480175,0.020626862,-0.020297473,-0.0013674893,0.056337513,0.022910314,-0.0011769168,-0.009480018,0.0011824,0.0012513782,-0.00025119094,-0.0009364885,0.0024496093,0.01962417,-0.0007814382,0.0064400025,-0.0042690877,0.0017742809,0.0052869767,-0.0043586353,0.0039100214,-0.0010202198,-0.0046916096,-0.0020471816,0.0037011548,0.00571932,-0.0013581947
400,patient7_L17,3.6259367,10.176577,-1.2292223,-1.576814,0.58012754,0.23863612,0.028523648,0.012843939,-0.018348116,-0.0055705556,-0.07133008,0.108217545,-0.011586865,0.077592924,0.012624201,-0.059797633,-0.042073585,0.052834656,-0.034491993,-0.080741294,-0.0017788424,-0.08485476,0.054714277,-0.046264276,0.042361915,-0.05354719,0.037739214,-0.04544431,0.024510706,0.010300337,-0.004511442,0.00758975,-0.0099588195,0.0016483972,0.007909347,-0.0010435284,-0.0055574696,-0.0006035051,-0.011975182,-0.00043477718,0.010077942,-0.0037734131,-0.0057673114,0.0045784176,-0.012118285,-0.0023124134,0.0022380464,-0.0013334396,-0.0015475653,-0.0056982776
401,patient7_L19,-8.485153,-2.2150788,-0.037821308,0.034026552,-0.004759052,0.1646556,-0.6158922,-0.3656729,0.22524716,-0.07337182,0.23625931,0.13085894,0.03326186,-0.07793398,-0.0068468717,0.01977661,-0.009710333,-0.092434816,0.011411258,0.00062073016,0.02283816,-0.014726259,0.004659675,-0.010290932,0.004986835,-0.0059965956,0.0099466415,-0.0048910496,0.0075337887,-0.01631278,0.008838081,0.0008443476,0.0005449903,-0.0021127327,-0.00030255358,0.0076855463,-0.0007719431,-0.0021602775,-0.0025307646,-0.0056640105,0.0032493053,-0.0053766714,0.000570987,-0.0028174722,0.0016110173,-0.0011766915,0.00036896975,0.0019521274,-0.0018401059,0.0040808315
402,patient7_L2,9.535813,-4.8106813,-0.21524519,-0.3714147,-0.9736512,-0.60270804,0.07124195,-0.102547646,-0.041804615,-0.012316538,0.010081688,0.029289596,0.12741525,0.087892994,-0.0010477256,-0.042522375,-0.07361379,-0.0093879,0.027915638,0.021668537,0.04163326,0.05096814,0.01888788,-0.108540475,-0.008665524,-0.013344115,0.011529331,0.06629774,0.016643018,-0.0031321216,0.0018047165,-0.014311085,-0.0068213833,-0.005792065,-0.0058262637,-0.010203403,0.0129592875,-0.0063976645,-0.012423594,-0.0021603096,0.009508008,-0.00016666569,0.008110376,0.0029728124,0.0011510564,-0.001088509,0.00058956566,0.0031507623,-0.005436317,-0.0017277591
403,patient7_L20,9.597656,-4.7438197,-0.22274172,-0.46589646,-1.1260271,-0.8792801,0.257869,-0.28875768,-0.056716096,-0.007465628,0.0047525605,0.04736587,0.2622398,0.16623452,-0.036098752,-0.10948559,-0.04544692,-0.06756257,-0.044168666,0.030679714,0.03267158,0.069269516,0.017899748,-0.055166896,0.0012086417,-0.011110614,0.014614631,0.048888516,0.007249647,-0.008840869,0.0025646007,-0.0053810705,-0.008599814,-0.007245723,0.0047504236,-0.012396848,0.003377227,-0.005782665,-0.008426314,0.0011324129,0.009270289,0.0015718061,0.0018003534,0.001516572,0.000725819,0.0004706028,0.0019017009,0.0060494896,-0.0037573243,-0.00014371632
404,patient7_L22,-8.786008,-2.2722185,-0.066232964,-0.0692365,0.0053092837,0.13553792,-0.58049995,-0.3312977,-0.25425208,0.13701539,-0.08288659,-0.012661431,0.033428043,-0.103129774,-0.20909016,-0.04746907,-0.02336439,0.120758496,-0.043458685,-0.01567312,-0.022628495,0.020786336,-0.0047408864,0.008704245,-0.015766928,-0.00029144477,0.0054365844,0.017238474,-0.008161262,0.028803354,0.003005512,0.0075350283,-0.009697329,0.0004870515,-0.017814485,-0.0077742925,-0.00045866176,0.00015488625,-0.006781034,-0.011660188,0.004697418,-0.0044449465,-0.0013533594,-0.0011229715,0.0017879048,-0.0006904883,0.0039668093,0.0025184958,-0.0020889277,0.0081707025
405,patient7_L23,9.452017,-4.960356,-0.21865898,-0.2859564,-0.7658246,0.0023322632,-0.38878325,0.540935,0.0067789154,-0.04478937,-0.09426898,0.051655844,0.1004081,-0.03356368,-0.01904282,0.056184333,0.21503876,0.008871399,-0.051263884,0.018363241,0.014338912,-0.019166518,-0.025859945,-0.029571673,-0.018250253,-0.0047530397,0.0054258876,-0.023677222,0.0031656981,0.001186123,0.004591886,-0.007985104,-0.0028326006,0.009156614,-0.010505318,0.01041883,0.008566709,0.0016081011,-0.0016373133,-0.0016202608,0.004652507,0.004267396,-0.005427791,-4.5939538e-05,0.0026410443,0.0013059737,-0.0029422967,0.010224816,-0.002919431,0.0017261001
406,patient7_L24,-8.490702,-2.1523192,-0.74256635,-0.14578333,-0.043588884,-0.08942307,0.5383063,0.28784272,-0.12520728,-0.032342713,-0.15823619,-0.03465002,-0.011824781,0.076397106,0.098781586,-0.020928422,0.0038403664,0.109390564,-0.015238211,0.0015478788,-0.0050569274,0.014860064,-0.00417941,0.008882483,0.0011944503,0.012802634,-0.003499625,0.0075528775,0.0008870712,-0.0038962585,0.0006752428,-0.004148182,-0.000839101,-0.0025671797,0.0066716922,0.0074796025,0.00027533475,0.002942375,0.000702728,-0.00039004607,-0.0004122177,-0.0009384048,0.0010837915,0.00033750982,0.0017960868,-0.00097337953,-0.0010226341,0.00040741285,0.0002969345,0.0009503971
407,patient7_L4,9.640456,-4.695021,-0.25938347,-0.5580199,-1.2483873,-1.055393,0.3587431,-0.36923885,-0.04829042,0.0026761245,-0.008999667,0.044492885,0.2357966,0.15092377,-0.029335441,-0.20224814,-0.06968651,-0.098448716,-0.08478614,0.06272105,0.064132325,0.10066429,0.00763453,-0.069565125,-0.0110270195,-0.009350836,0.019453513,0.007874832,-0.015469463,-0.0025295252,0.0020082397,0.0027541982,-0.008487651,-0.008572954,0.010197863,-0.011609509,-0.0070264665,-0.004676871,0.004927794,0.0031964495,0.006066028,0.002606374,-0.0032581515,-0.0029447332,0.0007253749,0.0014635813,0.003850282,0.00070809334,0.0015403937,1.8590825e-05
408,patient7_L5,7.837547,-4.3936067,0.69653696,1.3264476,4.57427,-1.1026301,0.051938914,-0.052848008,-0.00056548865,0.01758789,0.009045725,-0.003866366,-0.017546754,0.011318876,-0.0006444209,-0.022199964,-0.008002403,0.0013017989,-0.026205631,0.0066383653,0.01709852,-0.044322267,-0.06905486,0.0008963982,-0.030354997,-0.01689467,0.010028935,0.016378876,0.010978837,2.2855231e-06,0.0043318574,-0.0036799267,-4.7356938e-05,-0.004600019,0.008359182,-0.005944823,0.0023318636,-0.0023146349,-0.0033923362,0.010363049,-0.0059123854,-0.004631066,-0.0014707161,-0.003750787,-0.0044548805,-0.0038374257,0.004839525,-0.00035794594,0.0025870448,0.0013996287
409,patient7_L6,9.523256,-4.846707,-0.20939046,-0.27866334,-0.77887344,-0.14146927,-0.20026517,0.18194376,0.025863187,0.0472545,0.033805605,-0.05097381,-0.18132149,-0.06938633,0.03968155,0.021956727,-0.079329655,0.0068835863,0.02759101,-0.017196508,-0.021804128,-0.0013670138,0.027927278,0.031064594,0.021156264,-0.004571317,-0.0064130565,0.04402598,0.011575652,-0.00782324,0.0005043923,0.0011890857,-0.0019729743,-0.011905312,0.012957649,-0.014613036,-0.0028126403,-0.0033020005,-0.0029513193,0.0024162247,0.0005011743,-0.0014842541,-0.00023647165,-0.0004749385,-0.0061437464,0.0017749787,0.0008225245,-0.0038758905,-0.0014690816,0.00075919885
410,patient7_L8,10.203886,-4.7045054,-0.0066604195,1.3101958,0.37390894,4.0854692,0.32966456,-0.30077502,-0.08899475,0.0077263433,0.032148663,-0.014487972,-0.023277346,0.03011974,-0.0011906544,0.02265301,0.0030719577,0.0033613448,0.0051585753,-0.0089095095,-0.013652603,-0.007533437,0.017799798,0.018775351,0.018443635,0.020136304,0.0047574462,-0.03455994,-0.009719843,-0.029421696,0.013412057,-0.075970404,-0.05882744,0.0010310687,-0.01210506,-0.022432731,0.041335765,-0.0010715663,-0.03282432,0.029748403,-0.0023887353,-0.0035341168,-0.0028684551,-0.0077855396,0.026463019,0.022594312,0.021875007,-0.024855178,0.012728138,-0.01402477
411,patient7_L9,-8.5994425,-2.2882288,-0.7794275,-0.11201117,-0.031143107,-0.07397717,0.65456,0.34135428,0.10140739,-0.084467866,-0.1628143,-0.028815025,0.08441875,-0.14183208,-0.028442657,0.004695051,-0.032465074,0.01143853,0.03909938,-0.005690118,0.02771733,-0.0052851145,0.033453595,0.02400783,-0.027503336,-0.010704121,0.014099489,-0.0081275785,0.008481063,-0.015898993,0.0037182807,-0.0064405836,0.0058372444,-0.0046373215,0.015876217,0.0067570764,0.0036722082,-0.005459265,0.0051164366,0.010322074,-0.0020413436,0.005493326,0.00052005536,0.0055263587,-0.0015219569,0.0008616543,-0.0027291027,-0.00037380357,-0.0006531303,-0.0048640417
412,patient7_M10,-8.458114,-2.0662355,-0.1254277,-0.054410197,-0.072655216,0.039695,-0.11103877,-0.039948262,-0.23402141,0.19607425,0.25602326,0.27641696,-0.025635533,0.13883236,0.24928126,0.012790299,0.021658283,0.1630441,-0.04854447,0.0075267004,-0.01884174,0.034919996,0.005141635,0.012235394,-0.02814988,-0.0020558292,-0.0023477676,-0.0032310046,-0.007915534,-0.0011043199,0.00043903652,0.0013574458,0.008539393,0.0006642463,0.007949446,-0.008715773,-0.00062229595,-0.0039604567,0.009086813,0.017191878,-0.001649477,0.014041968,0.001223486,0.012641043,-0.0020787194,0.0059728906,0.0020187597,0.0011379238,-0.003485197,-0.00039196922
413,patient7_M11,9.447832,-4.963578,-0.22139253,-0.2848809,-0.74792403,0.030047845,-0.38351363,0.50529665,0.025995351,-0.039408177,-0.09852228,0.046329692,0.004609048,-0.100116245,-0.006564229,0.10047749,0.22399613,0.043846715,-0.013222362,0.030759187,0.03609441,-0.004332153,-0.014664196,-0.08812896,-0.022997338,-0.011758439,0.007715027,-0.0089616,-0.010476388,0.0054082335,0.0059567452,-0.00087354565,-0.0028257207,-0.0039788918,0.011083826,-0.0064315996,-0.011897422,0.0026788553,-0.004363832,0.00094932696,-0.0004991394,-0.002396614,-0.0019886089,-0.0054001072,0.0027640937,0.0016014598,0.0009077314,-0.0033154697,-0.0037591108,-0.0002655535
414,patient7_M12,9.668843,-4.6982226,-0.24117091,-0.6178474,-1.3226417,-1.1835111,0.43461287,-0.48492157,-0.038415007,-0.0022286563,-0.023281353,0.064037666,0.31104553,0.16624457,-0.079817005,-0.09266802,0.07161095,-0.08801137,-0.0969647,0.03719783,0.01919879,0.0574337,-0.0027119536,0.0062731653,0.0043604285,-0.005787157,0.0058802622,-0.009779533,-0.02736834,-0.011168157,0.006617273,0.019126318,-0.012371994,-0.014292489,0.033589177,-0.01757964,-0.027739542,-0.00045366105,0.00035203702,0.0047504758,0.0055588093,-0.0007088173,-0.0088501945,-0.0058824252,0.0012565544,0.0042283437,0.003943953,-0.0012453687,-0.0013910915,0.0011828938
415,patient7_M13,-8.771073,-2.2252843,-0.13340092,-0.08989067,-0.011061826,0.097345196,-0.5232034,-0.30641416,-0.3262847,0.061341982,-0.11403166,-0.03313904,0.050483834,-0.15551506,-0.23833491,-0.06208532,-0.031862166,0.1421792,-0.05032704,-0.018786648,-0.026475627,0.022764126,-0.005560107,0.013041539,-0.015008655,0.0050125765,0.003971588,0.018202867,-0.00763325,0.03241667,0.0028266923,0.00457333,-0.011428725,0.0016507724,-0.014324799,-0.005771401,0.00037276727,0.0018421378,-0.0071620736,-0.011508235,0.0036315739,-0.006081523,-0.0019894852,-0.0025116047,0.0013841558,-0.00095563097,0.001956222,0.0013708152,-0.00073681684,0.005021837
416,patient7_M14,3.5423534,10.102311,-1.1824974,-1.6192968,0.5748954,0.18609238,0.08905368,0.073873185,-0.059653856,-0.082624376,-0.029401831,0.12677366,-0.053977866,0.049186487,-0.08787907,0.181318,-0.104292884,0.031443957,-0.10017172,0.0962199,0.08497823,0.016978055,-0.003123889,0.02877684,0.023630934,-0.022437507,-0.004929923,0.001044096,-0.017555604,-0.029955707,0.019035658,0.0058026016,0.0213852,-0.012953678,-0.018692207,0.0007852165,0.01253242,0.018436095,-0.006350461,-0.007413116,0.007094458,-0.014042888,0.008000484,0.011841325,0.0015914093,-0.0037024675,-0.0035635112,0.009508166,-0.0016866225,0.0013129355
417,patient7_M15,9.654099,-4.723314,-0.29303297,-0.65283346,-1.3132353,-1.070479,0.27593067,-0.3812922,0.043578513,0.055660516,-0.00071291835,-0.03467392,-0.21289022,-0.09928319,0.05191645,-0.11780667,-0.08217525,-0.011599698,-0.022828983,0.031566095,0.040086683,0.021827243,-0.00951544,-0.028846981,-0.02157488,0.0029649052,0.004101184,-0.04388517,-0.009593165,0.011503572,-0.0037314445,-0.0019223023,0.0037721407,0.009208583,-0.018921673,0.013464144,0.008517839,-0.000590427,0.011712182,-0.0016073969,-0.0022356857,0.0012224055,-0.000560085,0.000599895,0.002753522,-0.0017459106,-0.0007837123,-0.0011637524,0.005451275,-0.0005661499
418,patient7_M16,-8.579733,-2.4245205,-0.32539964,-0.05015567,-0.05680593,0.12857819,-0.17686552,-0.03653971,0.02579304,0.1305892,0.2648695,0.10301515,-0.109327175,0.2005657,0.0064506745,-0.04274761,0.043916974,0.15317562,-0.031677164,0.008681786,-0.009635407,0.022768157,-0.020801192,-0.012588519,0.012728604,0.013757154,-0.0011067343,0.0005687464,0.0016181256,-0.024429163,-0.004337105,0.0010125252,0.008907957,-2.9529037e-05,0.0005470689,-0.0017118423,-0.0057946905,-0.0051914295,0.004617939,0.0057784007,0.001020225,0.0062255813,0.0009223465,0.0063833836,0.0005122496,0.002561831,0.00066535873,0.000952676,-0.0022596389,0.0022628077
419,patient7_M17,2.1090012,10.214543,-2.4581034,3.800801,-1.1668509,-0.56298745,0.00049090915,0.034956887,0.08231842,-0.025718685,0.020492913,-0.020823937,-0.012313638,-0.0031835954,0.003234344,0.060960457,-0.014687877,-0.022209281,-0.00971373,0.033777643,-0.112788774,0.06594099,-0.05145728,0.027074773,-0.023920642,-0.046955943,0.094928846,-0.011184361,-0.04314373,0.021666776,-0.07440763,-0.063961916,0.051649835,-0.06267881,0.015740259,0.02335962,0.010765119,-0.03173403,-0.028751582,-0.03570743,-0.0036659236,0.0034229113,-0.01576849,0.0058501298,-0.006474027,0.02013489,0.003966404,0.0007095726,-0.00962493,0.0033216565
420,patient7_M19,3.7224925,10.211995,-1.1388304,-1.6678152,0.5896952,0.17899153,-0.0022622417,0.0077624363,-0.009875796,-0.027573355,-0.010630461,0.040479895,-0.05259354,0.016476685,-0.079072416,0.20087428,-0.071449004,-0.017833112,-0.02491657,0.113727905,0.049945,0.05831203,-0.041117366,0.026345354,0.012698765,0.056773704,0.048097286,-0.010966464,0.034839872,0.01540362,-0.014145235,0.0023721457,-0.015549892,-0.0016763433,0.009745763,-0.014558889,0.0054152,0.013003941,0.012217029,0.003014499,-0.0084895585,0.004002443,-0.003494502,0.0030457473,0.0014198933,0.0024920213,-0.0024106582,-0.0047889133,0.0025516239,0.001776368
421,patient7_M2,10.183594,-4.7128487,-0.018727684,1.2971781,0.3590869,4.057961,0.32310748,-0.30145004,-0.08728186,0.0010328561,0.01636748,-0.011132829,-0.026064537,0.016586022,0.004804993,0.010734892,-0.0034096183,-0.0027435638,-0.007757614,-0.0066137128,-0.022928536,-0.003494697,0.009814361,0.017924173,0.011929693,0.014390804,-0.0068977484,-0.022805063,-0.007427792,-0.029939387,0.006825663,-0.032872275,-0.04355364,-0.0071276706,-0.0055324533,-0.01495199,0.030377917,-0.0033046198,-0.030056268,0.021816943,0.0037992748,0.000310404,-0.010247185,-0.006164912,0.01622527,0.0074835867,0.017296284,-0.00036857394,0.0021073092,0.0019673696
422,patient7_M20,9.376189,-4.987334,-0.2062739,-0.0893182,-0.44789618,0.500134,-0.6863675,0.90827036,0.0029692396,-0.014422038,-0.029184954,-0.017385764,0.00375282,-0.018775031,0.016447429,0.005361532,-0.011283655,-0.007298791,-0.008856205,-0.013752547,-0.026498074,-0.007987606,-0.011346295,0.0482864,-0.0047328863,0.012226378,-0.008656924,-0.04058867,-0.01812494,-0.0042824238,-0.008259887,0.015824502,-0.0027191772,-0.012745396,-0.00076867983,-0.0039473413,-0.011634464,-0.0067620417,0.006683985,-0.0011589061,0.0051524346,0.0002898428,0.0052561467,0.0006869583,0.007111311,0.005058458,-0.0011649408,0.021239642,0.008415009,-0.0039658113
423,patient7_M22,9.619933,-4.795647,-0.2016815,-0.39155513,-1.0289422,-0.5010009,0.064449705,-0.25829923,0.040556118,0.067710735,0.077495344,-0.061513726,-0.19235727,-0.077531785,0.006764826,0.14978082,-0.039973486,0.036172226,0.067864925,-0.05262798,-0.0883478,-0.041286666,0.06214877,0.067972235,0.05365533,-0.025553972,-0.019655306,0.09527508,0.017853567,-0.011302558,-0.0082321875,0.01807173,-0.0033729202,-0.01398666,0.036476325,-0.015189956,-0.003710401,0.003967962,0.00083290535,-0.0014544688,0.0002814834,0.00030252433,-0.013299092,0.00029028903,-0.002293964,-0.0044449656,-0.0008117885,0.00044309095,0.004289109,0.0018252921
424,patient7_M23,9.5323715,-4.837333,-0.23210229,-0.39283216,-0.92126244,-0.43707106,-0.061704013,-0.044608004,0.050097253,0.051847465,0.013257059,-0.048240878,-0.34433222,-0.17719834,0.089283936,0.045818135,-0.086834684,0.07025864,0.085680574,0.007316051,0.032987624,0.0122547755,0.028939983,-0.097576775,-0.011504313,-0.0050141583,0.0048035206,0.055533513,0.018602666,0.0047874283,-0.00044197802,-0.01582329,0.005014562,-0.0094512785,-0.007587314,-0.012706231,0.0064212633,-0.009028965,-0.010526638,0.001569758,0.002788502,-0.0057830946,0.013757783,0.0009112546,-0.0024723636,0.0005733351,0.0022757736,-0.0034258675,-0.0031610115,-0.0013345915
425,patient7_M5,8.026329,-4.392923,0.5994098,1.1774118,3.9661908,-0.94009304,-0.018699232,-0.0092257215,0.012929944,-0.036449313,-0.010070926,0.020275643,0.049486,-0.021622632,-0.0051211007,0.042782553,0.056709502,0.014853648,0.026597934,0.0007908771,-0.06154518,0.0975348,0.1329041,-0.014312654,0.06571624,0.026992114,-0.019011416,-0.034586158,-0.019188305,-0.007411329,-0.016587108,0.02716753,-0.01147084,-0.017984774,-0.021754235,0.01254258,0.021252595,-0.001532112,0.013743582,-0.007526767,0.0063910377,-0.0023792752,0.006211716,-0.006560785,-0.00128667,0.0020314222,0.00013457869,-0.009419705,-0.015301175,-0.0016577125
426,patient7_M6,9.629709,-4.7623625,-0.2687178,-0.6467982,-1.2764573,-1.0539597,0.21900249,-0.27944523,0.024631847,0.021936435,-0.019634193,0.0025655061,-0.030938389,-0.011534573,0.0016725338,-0.07621708,0.03815782,-0.017724259,-0.055137668,-0.0011698859,0.015654173,-0.02040797,-0.04141661,0.052338015,-0.0167227,0.021123867,0.008235682,-0.07640226,0.004832808,0.009908024,0.002324155,-0.011776198,0.014099439,0.018455036,-0.036817323,0.019381402,0.009242817,-0.0002639282,0.0007085546,0.002304421,-0.00917233,-0.004666831,0.016274929,0.0010549907,-0.00025939746,0.0024183453,0.000753449,-0.0076596024,0.0010908183,-0.0023462889
427,patient7_M7,3.7924206,10.09505,-1.308001,-1.7674615,0.6078868,0.32432887,-0.065415226,-0.09023472,0.0819115,0.10352126,0.16486426,-0.3225349,0.11461766,-0.1206907,0.084208615,-0.011155725,0.09431877,-0.016875573,0.056047972,0.041158818,-0.015275562,0.058119263,-0.023420194,0.032677997,-0.057997584,0.036803342,-0.06857447,0.04158532,-0.036253758,-0.013982386,0.0020295847,-0.006204576,-0.0035058216,0.015699266,-0.013087707,0.021927351,-0.017438771,-0.02391838,-0.012330011,0.0058391374,0.02059839,0.005956438,0.003994387,-0.003828797,-0.019420413,-0.006062077,0.007753056,-0.0017569289,0.0004742796,-0.011167285
428,patient7_M8,-8.530449,-2.0668077,-0.53966475,-0.06732355,-0.004759408,-0.08744786,0.011517374,-0.0303872,-0.13844784,-0.23649278,-0.25197843,-0.2755723,0.020029798,-0.14315474,-0.1639361,-0.0056703864,-0.009261495,-0.079968795,0.09373659,0.024037803,0.025269037,-0.043260153,0.002543935,-0.018474597,0.01824608,-0.018571775,0.01087484,-0.025473189,0.009951081,-0.07205527,-0.018450946,0.0048346254,0.029073382,-0.0069849896,0.0037279401,-0.01602538,-0.0089356005,-0.017930415,0.01971183,0.03381726,-0.0019289725,0.030721173,0.0020471045,0.015939366,-0.005319365,0.008270079,0.0044525983,-0.0016530579,-0.004275421,-0.0029310577
429,patient7_M9,9.378939,-4.9818983,-0.2074829,-0.04040061,-0.4065202,0.5741407,-0.66634387,0.89929503,-0.010600353,-0.026707167,-0.012082893,-0.022218272,0.017469589,0.012443136,0.021972798,-0.032443736,-0.08594829,-0.006708782,0.013390726,-0.008519434,-0.0036995448,-0.0041649593,-0.020511167,0.029928764,-0.010870467,0.015873026,-0.0084373895,-0.0466585,-0.021260126,0.0006967457,-0.0038345028,0.009693483,-0.0018337542,-0.002215997,-0.0008374416,0.0046558366,-0.008019267,-0.00060263515,0.0062439363,-0.0009979388,-0.00031462795,0.0017106305,-0.001802964,0.0016631936,0.0016263281,-0.0003170685,-0.00060636713,0.00840695,0.0024251875,-0.00022874176
430,patient7_N1,9.547386,-4.884071,-0.24074008,-0.45400998,-1.0095979,-0.45831648,-0.061081506,-0.051756043,0.07652349,0.025553772,-0.028580302,-0.024301926,-0.3121207,-0.23384854,0.043450423,0.18921211,0.08569746,0.116210565,0.10331382,0.0064344085,0.007098953,-0.038517676,0.00017329409,-0.08546909,-0.022236437,-0.0074984385,-0.015638214,-0.008741518,-0.029866962,0.0055522514,0.0014010536,0.017015774,-0.009199164,-0.014564893,0.032161728,-0.012041659,-0.028892234,0.005288614,-0.00974218,-0.0004298079,0.004979612,-0.0055498444,-0.010845661,-0.008610087,0.006656065,0.0035909184,0.0044762846,0.00084482774,-0.0036959238,0.0034620387
431,patient7_N10,8.040781,-4.41781,0.58981216,1.1606225,3.8827138,-0.9000164,-0.04839834,0.01872075,0.016677499,-0.032033026,-0.007673185,0.009811203,0.038676888,-0.016208408,0.011416958,0.03426226,0.030436926,0.0060665836,0.027743824,-0.0073790806,-0.047610484,0.0880729,0.13519087,0.0065310937,0.06899434,0.02937784,-0.007367347,-0.02772125,-0.00890969,0.0030670157,-0.0208656,-0.003698208,0.0043834285,-0.01165596,-0.030193815,0.0043612313,-0.0039088298,0.0027334404,0.019797932,0.00017431287,0.018664984,-0.0045416923,0.00427679,-0.011995528,0.00035269765,0.0013123462,-0.0026545555,-0.0020320434,-0.021956727,0.0013262151
432,patient7_N11,9.402781,-4.9711175,-0.20623207,-0.1326806,-0.5300988,0.36126655,-0.58045805,0.7702042,0.0014569494,-0.021779137,-0.039060384,9.3481176e-05,0.033656336,-0.014533553,0.006095542,0.017472342,0.03519414,-0.0029893292,-0.016138665,-0.009771391,-0.01895263,-0.012305684,-0.012245144,0.031450253,-0.0067516486,0.007861161,-0.002829138,-0.032139767,-0.007536406,-0.0011037019,-0.0066842185,0.008824936,-1.5875014e-05,-0.007616521,-0.0075359596,0.0010163888,-0.004051645,-0.0054572537,0.005730713,-0.0013895864,0.0057189283,0.0013419163,0.0056393067,0.00069963065,0.005871762,0.0042418116,-0.0016967168,0.018737327,0.007034221,-0.0031532855
433,patient7_N12,9.507117,-4.9000845,-0.21871342,-0.35524943,-0.89851385,-0.3264787,-0.11554792,0.02831527,0.03540695,-0.00048740822,-0.0035977298,-0.007502309,-0.18927611,-0.13347395,0.033875156,0.16875218,0.014092646,0.10817452,0.12426081,-0.002165059,0.0149115715,-0.023283547,0.006024445,-0.10814999,-0.015670763,-0.0026994692,-0.005327202,0.022965932,-0.010121693,0.008416044,-0.0001722079,-0.0051821494,-7.3591786e-05,-0.011213718,0.01203846,-0.011211311,-0.008979924,-0.001247229,-0.0010640117,0.0019016805,0.0017683241,-0.003236794,-0.000950354,-0.0043061734,-0.0009873913,0.0011738562,0.0021493398,-0.004783714,-0.0016769099,0.0014346773
